,ID,Timestamp,Date,Time,Hour,Incident,Borough,Station
10150,011710-27012017,2017-01-27 20:24:37+00:00,2017-01-27,20:24:37,20,Effecting entry/exit,HARINGEY,Tottenham
10151,014183-03022017,2017-02-03 07:32:58+00:00,2017-02-03,07:32:58,7,Lift Release,HARINGEY,Tottenham
10152,015509-06022017,2017-02-06 14:52:50+00:00,2017-02-06,14:52:50,14,Flooding,HARINGEY,Tottenham
10153,021304-20022017,2017-02-20 11:22:33+00:00,2017-02-20,11:22:33,11,Effecting entry/exit,HARINGEY,Tottenham
10154,024366-26022017,2017-02-26 19:15:21+00:00,2017-02-26,19:15:21,19,Flooding,HARINGEY,Tottenham
10155,026167-03032017,2017-03-03 08:19:24+00:00,2017-03-03,08:19:24,8,Lift Release,HARINGEY,Tottenham
10156,027593-06032017,2017-03-06 16:09:52+00:00,2017-03-06,16:09:52,16,Flooding,HARINGEY,Tottenham
10157,031111-14032017,2017-03-14 21:55:30+00:00,2017-03-14,21:55:30,21,Hazardous Materials incident,HARINGEY,Tottenham
10158,031792-16032017,2017-03-16 16:58:06+00:00,2017-03-16,16:58:06,16,Lift Release,HARINGEY,Tottenham
10159,033989-21032017,2017-03-21 13:57:21+00:00,2017-03-21,13:57:21,13,Flooding,HARINGEY,Tottenham
10160,040428-04042017,2017-04-04 06:40:56+00:00,2017-04-04,06:40:56,6,Lift Release,HARINGEY,Tottenham
10161,041886-07042017,2017-04-07 10:47:50+00:00,2017-04-07,10:47:50,10,Effecting entry/exit,HARINGEY,Tottenham
10162,041899-07042017,2017-04-07 11:22:03+00:00,2017-04-07,11:22:03,11,Effecting entry/exit,HARINGEY,Tottenham
10163,042900-09042017,2017-04-09 01:06:17+00:00,2017-04-09,01:06:17,1,RTC,HARINGEY,Tottenham
10164,043024-09042017,2017-04-09 09:54:54+00:00,2017-04-09,09:54:54,9,Other Transport incident,HARINGEY,Hornsey
10165,051827-25042017,2017-04-25 23:02:14+00:00,2017-04-25,23:02:14,23,Flooding,HARINGEY,Tottenham
10166,053040-28042017,2017-04-28 15:24:03+00:00,2017-04-28,15:24:03,15,Making Safe (not RTC),HARINGEY,Tottenham
10167,053383-29042017,2017-04-29 09:25:36+00:00,2017-04-29,09:25:36,9,RTC,HARINGEY,Tottenham
10168,053553-29042017,2017-04-29 17:25:07+00:00,2017-04-29,17:25:07,17,Lift Release,HARINGEY,Tottenham
10169,000441-01012017,2017-01-01 21:30:45+00:00,2017-01-01,21:30:45,21,Other Transport incident,HARINGEY,Tottenham
10170,007351-18012017,2017-01-18 11:36:08+00:00,2017-01-18,11:36:08,11,Effecting entry/exit,HARINGEY,Tottenham
10171,018483-13022017,2017-02-13 12:54:08+00:00,2017-02-13,12:54:08,12,No action (not false alarm),HARINGEY,Tottenham
10172,022053-22022017,2017-02-22 14:12:45+00:00,2017-02-22,14:12:45,14,RTC,HARINGEY,Tottenham
10173,022930-23022017,2017-02-23 17:46:18+00:00,2017-02-23,17:46:18,17,Effecting entry/exit,HARINGEY,Tottenham
10174,023489-24022017,2017-02-24 20:13:55+00:00,2017-02-24,20:13:55,20,Flooding,HARINGEY,Tottenham
10175,023554-25022017,2017-02-25 00:51:27+00:00,2017-02-25,00:51:27,0,Assist other agencies,HARINGEY,Tottenham
10176,024587-27022017,2017-02-27 08:27:26+00:00,2017-02-27,08:27:26,8,Effecting entry/exit,HARINGEY,Tottenham
10177,028635-09032017,2017-03-09 08:55:47+00:00,2017-03-09,08:55:47,8,Effecting entry/exit,HARINGEY,Tottenham
10178,028855-09032017,2017-03-09 19:05:12+00:00,2017-03-09,19:05:12,19,Flooding,HARINGEY,Tottenham
10179,036200-26032017,2017-03-26 13:54:44+00:00,2017-03-26,13:54:44,13,Animal assistance incidents,HARINGEY,Tottenham
10180,041460-06042017,2017-04-06 14:48:17+00:00,2017-04-06,14:48:17,14,Other rescue/release of persons,HARINGEY,Tottenham
10181,042455-08042017,2017-04-08 10:48:25+00:00,2017-04-08,10:48:25,10,Hazardous Materials incident,HARINGEY,Tottenham
10182,045040-12042017,2017-04-12 14:36:11+00:00,2017-04-12,14:36:11,14,Effecting entry/exit,HARINGEY,Tottenham
10183,051262-24042017,2017-04-24 21:44:42+00:00,2017-04-24,21:44:42,21,Flooding,HARINGEY,Tottenham
10184,052039-26042017,2017-04-26 13:52:48+00:00,2017-04-26,13:52:48,13,Effecting entry/exit,HARINGEY,Tottenham
10185,003338-08012017,2017-01-08 10:17:15+00:00,2017-01-08,10:17:15,10,Effecting entry/exit,HARINGEY,Hornsey
10186,003500-08012017,2017-01-08 17:22:15+00:00,2017-01-08,17:22:15,17,Other Transport incident,HARINGEY,Tottenham
10187,003768-09012017,2017-01-09 12:37:50+00:00,2017-01-09,12:37:50,12,Spills and Leaks (not RTC),HARINGEY,Hornsey
10188,009562-23012017,2017-01-23 07:12:27+00:00,2017-01-23,07:12:27,7,Flooding,HARINGEY,Tottenham
10189,009613-23012017,2017-01-23 09:42:47+00:00,2017-01-23,09:42:47,9,Flooding,HARINGEY,Tottenham
10190,013732-01022017,2017-02-01 22:12:37+00:00,2017-02-01,22:12:37,22,Flooding,HARINGEY,Hornsey
10191,016014-07022017,2017-02-07 17:57:43+00:00,2017-02-07,17:57:43,17,Effecting entry/exit,HARINGEY,Hornsey
10192,017969-12022017,2017-02-12 07:03:54+00:00,2017-02-12,07:03:54,7,RTC,HARINGEY,Tottenham
10193,019817-16022017,2017-02-16 19:20:45+00:00,2017-02-16,19:20:45,19,Effecting entry/exit,HARINGEY,Hornsey
10194,021675-21022017,2017-02-21 12:05:58+00:00,2017-02-21,12:05:58,12,Flooding,HARINGEY,Hornsey
10195,028054-07032017,2017-03-07 18:35:29+00:00,2017-03-07,18:35:29,18,Advice Only,HARINGEY,Hornsey
10196,033050-19032017,2017-03-19 09:08:02+00:00,2017-03-19,09:08:02,9,Lift Release,HARINGEY,Hornsey
10197,033191-19032017,2017-03-19 15:52:31+00:00,2017-03-19,15:52:31,15,Lift Release,HARINGEY,Hornsey
10198,036327-26032017,2017-03-26 19:38:04+00:00,2017-03-26,19:38:04,19,Flooding,HARINGEY,Hornsey
10199,039026-01042017,2017-04-01 11:39:30+00:00,2017-04-01,11:39:30,11,Effecting entry/exit,HARINGEY,Hornsey
10200,041773-07042017,2017-04-07 03:23:52+00:00,2017-04-07,03:23:52,3,Flooding,HARINGEY,Hornsey
10201,004017-09012017,2017-01-09 23:33:09+00:00,2017-01-09,23:33:09,23,RTC,HARROW,Stanmore
10202,022629-23022017,2017-02-23 14:10:50+00:00,2017-02-23,14:10:50,14,Making Safe (not RTC),HARROW,Stanmore
10203,027005-05032017,2017-03-05 01:42:50+00:00,2017-03-05,01:42:50,1,Making Safe (not RTC),HARROW,Stanmore
10204,029929-12032017,2017-03-12 10:00:24+00:00,2017-03-12,10:00:24,10,Effecting entry/exit,HARROW,Stanmore
10205,046345-15042017,2017-04-15 04:07:05+00:00,2017-04-15,04:07:05,4,RTC,HARROW,Stanmore
10206,004028-10012017,2017-01-10 00:31:02+00:00,2017-01-10,00:31:02,0,Flooding,HARROW,Stanmore
10207,007806-19012017,2017-01-19 12:50:57+00:00,2017-01-19,12:50:57,12,RTC,HARROW,Stanmore
10208,009867-23012017,2017-01-23 19:37:35+00:00,2017-01-23,19:37:35,19,RTC,HARROW,Stanmore
10209,022743-23022017,2017-02-23 15:17:30+00:00,2017-02-23,15:17:30,15,Other Transport incident,HARROW,Stanmore
10210,025145-28022017,2017-02-28 19:41:52+00:00,2017-02-28,19:41:52,19,RTC,HARROW,Stanmore
10211,027745-06032017,2017-03-06 23:22:17+00:00,2017-03-06,23:22:17,23,Flooding,HARROW,Stanmore
10212,030858-14032017,2017-03-14 11:37:02+00:00,2017-03-14,11:37:02,11,Flooding,HARROW,Stanmore
10213,037864-30032017,2017-03-30 02:27:07+00:00,2017-03-30,02:27:07,2,Advice Only,HARROW,Stanmore
10214,039732-02042017,2017-04-02 19:44:59+00:00,2017-04-02,19:44:59,19,Flooding,HARROW,Stanmore
10215,043356-09042017,2017-04-09 18:16:20+00:00,2017-04-09,18:16:20,18,Flooding,HARROW,Stanmore
10216,046785-15042017,2017-04-15 22:22:44+00:00,2017-04-15,22:22:44,22,Animal assistance incidents,HARROW,Stanmore
10217,048046-18042017,2017-04-18 18:07:18+00:00,2017-04-18,18:07:18,18,Animal assistance incidents,HARROW,Stanmore
10218,053240-28042017,2017-04-28 22:35:13+00:00,2017-04-28,22:35:13,22,RTC,HARROW,Stanmore
10219,053311-29042017,2017-04-29 04:35:50+00:00,2017-04-29,04:35:50,4,Flooding,HARROW,Stanmore
10220,000509-02012017,2017-01-02 01:19:54+00:00,2017-01-02,01:19:54,1,Flooding,HARROW,Stanmore
10221,001575-04012017,2017-01-04 13:24:00+00:00,2017-01-04,13:24:00,13,RTC,HARROW,Stanmore
10222,004353-10012017,2017-01-10 20:19:59+00:00,2017-01-10,20:19:59,20,Hazardous Materials incident,HARROW,Stanmore
10223,017725-11022017,2017-02-11 16:41:12+00:00,2017-02-11,16:41:12,16,Flooding,HARROW,Stanmore
10224,017796-11022017,2017-02-11 19:18:57+00:00,2017-02-11,19:18:57,19,RTC,HARROW,Stanmore
10225,021589-21022017,2017-02-21 06:09:42+00:00,2017-02-21,06:09:42,6,Effecting entry/exit,HARROW,Stanmore
10226,031225-15032017,2017-03-15 08:49:27+00:00,2017-03-15,08:49:27,8,Flooding,HARROW,Stanmore
10227,032116-17032017,2017-03-17 11:22:51+00:00,2017-03-17,11:22:51,11,Flooding,HARROW,Stanmore
10228,040332-03042017,2017-04-03 21:56:42+00:00,2017-04-03,21:56:42,21,Effecting entry/exit,HARROW,Stanmore
10229,000411-01012017,2017-01-01 20:07:33+00:00,2017-01-01,20:07:33,20,Flooding,HARROW,Harrow
10230,004649-11012017,2017-01-11 18:24:12+00:00,2017-01-11,18:24:12,18,Lift Release,HARROW,Harrow
10231,005111-12012017,2017-01-12 19:11:09+00:00,2017-01-12,19:11:09,19,Flooding,HARROW,Harrow
10232,007554-18012017,2017-01-18 20:03:27+00:00,2017-01-18,20:03:27,20,Lift Release,HARROW,Harrow
10233,009545-23012017,2017-01-23 04:29:18+00:00,2017-01-23,04:29:18,4,Flooding,HARROW,Harrow
10234,011160-26012017,2017-01-26 19:42:19+00:00,2017-01-26,19:42:19,19,Lift Release,HARROW,Harrow
10235,011211-26012017,2017-01-26 21:29:40+00:00,2017-01-26,21:29:40,21,Lift Release,HARROW,Harrow
10236,013141-31012017,2017-01-31 14:38:27+00:00,2017-01-31,14:38:27,14,Effecting entry/exit,HARROW,Harrow
10237,014174-03022017,2017-02-03 05:32:49+00:00,2017-02-03,05:32:49,5,Flooding,HARROW,Harrow
10238,015061-05022017,2017-02-05 11:34:56+00:00,2017-02-05,11:34:56,11,Spills and Leaks (not RTC),HARROW,Harrow
10239,019985-17022017,2017-02-17 07:59:27+00:00,2017-02-17,07:59:27,7,Lift Release,HARROW,Harrow
10240,022765-23022017,2017-02-23 15:33:46+00:00,2017-02-23,15:33:46,15,Making Safe (not RTC),HARROW,Harrow
10241,023593-25022017,2017-02-25 03:20:16+00:00,2017-02-25,03:20:16,3,Effecting entry/exit,HARROW,Harrow
10242,033661-20032017,2017-03-20 16:23:07+00:00,2017-03-20,16:23:07,16,Flooding,HARROW,Harrow
10243,033992-21032017,2017-03-21 14:02:51+00:00,2017-03-21,14:02:51,14,Lift Release,HARROW,Harrow
10244,034940-23032017,2017-03-23 17:10:15+00:00,2017-03-23,17:10:15,17,Lift Release,HARROW,Harrow
10245,044271-11042017,2017-04-11 02:37:30+00:00,2017-04-11,02:37:30,2,Flooding,HARROW,Harrow
10246,044276-11042017,2017-04-11 03:02:33+00:00,2017-04-11,03:02:33,3,Flooding,HARROW,Harrow
10247,050201-22042017,2017-04-22 19:12:08+00:00,2017-04-22,19:12:08,19,Effecting entry/exit,HARROW,Harrow
10248,051073-24042017,2017-04-24 13:43:27+00:00,2017-04-24,13:43:27,13,Flooding,HARROW,Harrow
10249,052603-27042017,2017-04-27 15:50:42+00:00,2017-04-27,15:50:42,15,RTC,HARROW,Harrow
10250,004002-09012017,2017-01-09 22:09:49+00:00,2017-01-09,22:09:49,22,Lift Release,HARROW,Northolt
10251,010599-25012017,2017-01-25 13:29:40+00:00,2017-01-25,13:29:40,13,RTC,HARROW,Northolt
10252,012415-29012017,2017-01-29 17:25:26+00:00,2017-01-29,17:25:26,17,Flooding,HARROW,Northolt
10253,014964-05022017,2017-02-05 03:10:17+00:00,2017-02-05,03:10:17,3,RTC,HARROW,Northolt
10254,018246-12022017,2017-02-12 23:00:16+00:00,2017-02-12,23:00:16,23,RTC,HARROW,Northolt
10255,019542-16022017,2017-02-16 06:21:47+00:00,2017-02-16,06:21:47,6,Flooding,HARROW,Northolt
10256,022785-23022017,2017-02-23 15:56:07+00:00,2017-02-23,15:56:07,15,Making Safe (not RTC),HARROW,Northolt
10257,032618-18032017,2017-03-18 10:16:19+00:00,2017-03-18,10:16:19,10,Lift Release,HARROW,Northolt
10258,040884-05042017,2017-04-05 07:33:52+00:00,2017-04-05,07:33:52,7,Flooding,HARROW,Harrow
10259,041826-07042017,2017-04-07 07:53:54+00:00,2017-04-07,07:53:54,7,No action (not false alarm),HARROW,Northolt
10260,043677-10042017,2017-04-10 04:59:56+00:00,2017-04-10,04:59:56,4,Advice Only,HARROW,Northolt
10261,052000-26042017,2017-04-26 11:55:09+00:00,2017-04-26,11:55:09,11,Other Transport incident,HARROW,Northolt
10262,000337-01012017,2017-01-01 16:22:44+00:00,2017-01-01,16:22:44,16,Lift Release,HARROW,Stanmore
10263,019912-16022017,2017-02-16 23:36:41+00:00,2017-02-16,23:36:41,23,Flooding,HARROW,Stanmore
10264,022616-23022017,2017-02-23 14:02:49+00:00,2017-02-23,14:02:49,14,Making Safe (not RTC),HARROW,Stanmore
10265,023702-25022017,2017-02-25 11:21:51+00:00,2017-02-25,11:21:51,11,Spills and Leaks (not RTC),HARROW,Stanmore
10266,025511-01032017,2017-03-01 18:46:10+00:00,2017-03-01,18:46:10,18,Effecting entry/exit,HARROW,Harrow
10267,035676-25032017,2017-03-25 12:14:44+00:00,2017-03-25,12:14:44,12,Spills and Leaks (not RTC),HARROW,Stanmore
10268,039110-01042017,2017-04-01 15:00:05+00:00,2017-04-01,15:00:05,15,Medical Incident,HARROW,Stanmore
10269,040786-04042017,2017-04-04 23:14:48+00:00,2017-04-04,23:14:48,23,Flooding,HARROW,Stanmore
10270,005567-13012017,2017-01-13 22:47:17+00:00,2017-01-13,22:47:17,22,No action (not false alarm),HARROW,Harrow
10271,006186-15012017,2017-01-15 15:31:02+00:00,2017-01-15,15:31:02,15,Flooding,HARROW,Harrow
10272,017243-10022017,2017-02-10 17:07:28+00:00,2017-02-10,17:07:28,17,RTC,HARROW,Harrow
10273,022619-23022017,2017-02-23 14:04:17+00:00,2017-02-23,14:04:17,14,Making Safe (not RTC),HARROW,Harrow
10274,034292-22032017,2017-03-22 03:49:42+00:00,2017-03-22,03:49:42,3,Flooding,HARROW,Harrow
10275,048642-19042017,2017-04-19 18:43:33+00:00,2017-04-19,18:43:33,18,RTC,HARROW,Harrow
10276,051391-25042017,2017-04-25 07:30:55+00:00,2017-04-25,07:30:55,7,RTC,HARROW,Harrow
10277,008539-21012017,2017-01-21 01:10:34+00:00,2017-01-21,01:10:34,1,No action (not false alarm),HARROW,Harrow
10278,049255-20042017,2017-04-20 19:10:20+00:00,2017-04-20,19:10:20,19,Evacuation (no fire),HARROW,Harrow
10279,004003-09012017,2017-01-09 22:22:18+00:00,2017-01-09,22:22:18,22,RTC,HARROW,Harrow
10280,005742-14012017,2017-01-14 12:46:36+00:00,2017-01-14,12:46:36,12,Lift Release,HARROW,Harrow
10281,007032-17012017,2017-01-17 16:12:46+00:00,2017-01-17,16:12:46,16,RTC,HARROW,Harrow
10282,007152-17012017,2017-01-17 21:28:49+00:00,2017-01-17,21:28:49,21,Lift Release,HARROW,Harrow
10283,008468-20012017,2017-01-20 21:20:26+00:00,2017-01-20,21:20:26,21,Lift Release,HARROW,Harrow
10284,017214-10022017,2017-02-10 16:16:38+00:00,2017-02-10,16:16:38,16,Lift Release,HARROW,Harrow
10285,032607-18032017,2017-03-18 09:44:35+00:00,2017-03-18,09:44:35,9,Lift Release,HARROW,Harrow
10286,038748-31032017,2017-03-31 19:53:40+00:00,2017-03-31,19:53:40,19,Effecting entry/exit,HARROW,Harrow
10287,042279-08042017,2017-04-08 01:06:23+00:00,2017-04-08,01:06:23,1,Lift Release,HARROW,Harrow
10288,046243-14042017,2017-04-14 21:36:20+00:00,2017-04-14,21:36:20,21,Flooding,HARROW,Harrow
10289,014777-04022017,2017-02-04 17:43:49+00:00,2017-02-04,17:43:49,17,Effecting entry/exit,HARROW,Stanmore
10290,017623-11022017,2017-02-11 13:33:50+00:00,2017-02-11,13:33:50,13,Effecting entry/exit,HARROW,Stanmore
10291,021626-21022017,2017-02-21 09:09:10+00:00,2017-02-21,09:09:10,9,Other rescue/release of persons,HARROW,Stanmore
10292,029152-10032017,2017-03-10 14:38:22+00:00,2017-03-10,14:38:22,14,RTC,HARROW,Stanmore
10293,045658-13042017,2017-04-13 17:22:10+00:00,2017-04-13,17:22:10,17,Lift Release,HARROW,Stanmore
10294,000102-01012017,2017-01-01 02:25:09+00:00,2017-01-01,02:25:09,2,Flooding,HARROW,Stanmore
10295,006631-16012017,2017-01-16 17:50:01+00:00,2017-01-16,17:50:01,17,Flooding,HARROW,Stanmore
10296,029435-11032017,2017-03-11 08:22:22+00:00,2017-03-11,08:22:22,8,No action (not false alarm),HARROW,Stanmore
10297,032073-17032017,2017-03-17 09:13:27+00:00,2017-03-17,09:13:27,9,RTC,HARROW,Stanmore
10298,042927-09042017,2017-04-09 02:33:00+00:00,2017-04-09,02:33:00,2,RTC,HARROW,Stanmore
10299,050070-22042017,2017-04-22 16:02:38+00:00,2017-04-22,16:02:38,16,Lift Release,HARROW,Stanmore
10300,002378-06012017,2017-01-06 01:13:14+00:00,2017-01-06,01:13:14,1,Effecting entry/exit,HARROW,Stanmore
10301,028159-08032017,2017-03-08 01:01:04+00:00,2017-03-08,01:01:04,1,Flooding,HARROW,Harrow
10302,033021-19032017,2017-03-19 05:56:50+00:00,2017-03-19,05:56:50,5,Flooding,HARROW,Harrow
10303,034503-22032017,2017-03-22 16:58:18+00:00,2017-03-22,16:58:18,16,Flooding,HARROW,Harrow
10304,037424-29032017,2017-03-29 02:42:40+00:00,2017-03-29,02:42:40,2,RTC,HARROW,Harrow
10305,039111-01042017,2017-04-01 15:01:09+00:00,2017-04-01,15:01:09,15,No action (not false alarm),HARROW,Stanmore
10306,043269-09042017,2017-04-09 16:06:03+00:00,2017-04-09,16:06:03,16,Animal assistance incidents,HARROW,Stanmore
10307,001114-03012017,2017-01-03 11:40:05+00:00,2017-01-03,11:40:05,11,Flooding,HARROW,Harrow
10308,007656-19012017,2017-01-19 00:27:07+00:00,2017-01-19,00:27:07,0,Flooding,HARROW,Harrow
10309,020547-18022017,2017-02-18 14:12:14+00:00,2017-02-18,14:12:14,14,Lift Release,HARROW,Harrow
10310,021729-21022017,2017-02-21 14:45:29+00:00,2017-02-21,14:45:29,14,Hazardous Materials incident,HARROW,Harrow
10311,023149-24022017,2017-02-24 07:43:35+00:00,2017-02-24,07:43:35,7,Effecting entry/exit,HARROW,Harrow
10312,026231-03032017,2017-03-03 11:39:24+00:00,2017-03-03,11:39:24,11,RTC,HARROW,Harrow
10313,031264-15032017,2017-03-15 10:59:17+00:00,2017-03-15,10:59:17,10,RTC,HARROW,Harrow
10314,041914-07042017,2017-04-07 11:47:48+00:00,2017-04-07,11:47:48,11,Effecting entry/exit,HARROW,Harrow
10315,009612-23012017,2017-01-23 09:42:25+00:00,2017-01-23,09:42:25,9,Other rescue/release of persons,HARROW,Harrow
10316,000256-01012017,2017-01-01 12:06:08+00:00,2017-01-01,12:06:08,12,Effecting entry/exit,HARROW,Stanmore
10317,001989-05012017,2017-01-05 12:41:25+00:00,2017-01-05,12:41:25,12,RTC,HARROW,Stanmore
10318,002221-05012017,2017-01-05 21:24:46+00:00,2017-01-05,21:24:46,21,Spills and Leaks (not RTC),HARROW,Stanmore
10319,002675-06012017,2017-01-06 18:54:14+00:00,2017-01-06,18:54:14,18,Flooding,HARROW,Stanmore
10320,005363-13012017,2017-01-13 12:40:07+00:00,2017-01-13,12:40:07,12,Flooding,HARROW,Stanmore
10321,012925-30012017,2017-01-30 21:55:26+00:00,2017-01-30,21:55:26,21,Effecting entry/exit,HARROW,Stanmore
10322,017635-11022017,2017-02-11 13:46:20+00:00,2017-02-11,13:46:20,13,RTC,HARROW,Stanmore
10323,031022-14032017,2017-03-14 19:18:19+00:00,2017-03-14,19:18:19,19,Making Safe (not RTC),HARROW,Stanmore
10324,038541-31032017,2017-03-31 12:14:42+00:00,2017-03-31,12:14:42,12,RTC,HARROW,Stanmore
10325,042368-08042017,2017-04-08 08:17:43+00:00,2017-04-08,08:17:43,8,RTC,HARROW,Stanmore
10326,045635-13042017,2017-04-13 16:55:59+00:00,2017-04-13,16:55:59,16,RTC,HARROW,Stanmore
10327,052176-26042017,2017-04-26 17:51:03+00:00,2017-04-26,17:51:03,17,Effecting entry/exit,HARROW,Stanmore
10328,016431-08022017,2017-02-08 17:17:18+00:00,2017-02-08,17:17:18,17,RTC,HARROW,Harrow
10329,017234-10022017,2017-02-10 16:51:04+00:00,2017-02-10,16:51:04,16,Flooding,HARROW,Harrow
10330,019624-16022017,2017-02-16 10:49:10+00:00,2017-02-16,10:49:10,10,Effecting entry/exit,HARROW,Northolt
10331,022588-23022017,2017-02-23 13:43:56+00:00,2017-02-23,13:43:56,13,Making Safe (not RTC),HARROW,Northolt
10332,042137-07042017,2017-04-07 19:30:13+00:00,2017-04-07,19:30:13,19,Lift Release,HARROW,Northolt
10333,046115-14042017,2017-04-14 16:34:53+00:00,2017-04-14,16:34:53,16,Effecting entry/exit,HARROW,Northolt
10334,000221-01012017,2017-01-01 09:55:49+00:00,2017-01-01,09:55:49,9,No action (not false alarm),HARROW,Northolt
10335,002674-06012017,2017-01-06 18:48:31+00:00,2017-01-06,18:48:31,18,Effecting entry/exit,HARROW,Northolt
10336,007477-18012017,2017-01-18 17:48:58+00:00,2017-01-18,17:48:58,17,Effecting entry/exit,HARROW,Northolt
10337,022477-23022017,2017-02-23 11:58:20+00:00,2017-02-23,11:58:20,11,Effecting entry/exit,HARROW,Northolt
10338,024712-27022017,2017-02-27 15:16:34+00:00,2017-02-27,15:16:34,15,Lift Release,HARROW,Northolt
10339,026526-03032017,2017-03-03 23:31:08+00:00,2017-03-03,23:31:08,23,No action (not false alarm),HARROW,Northolt
10340,050242-22042017,2017-04-22 20:07:19+00:00,2017-04-22,20:07:19,20,Flooding,HARROW,Northolt
10341,000477-01012017,2017-01-01 22:52:57+00:00,2017-01-01,22:52:57,22,Animal assistance incidents,HARROW,Stanmore
10342,003139-07012017,2017-01-07 20:09:44+00:00,2017-01-07,20:09:44,20,RTC,HARROW,Stanmore
10343,011267-26012017,2017-01-26 23:57:40+00:00,2017-01-26,23:57:40,23,Making Safe (not RTC),HARROW,Stanmore
10344,022903-23022017,2017-02-23 17:18:04+00:00,2017-02-23,17:18:04,17,Making Safe (not RTC),HARROW,Stanmore
10345,023886-25022017,2017-02-25 18:26:43+00:00,2017-02-25,18:26:43,18,Lift Release,HARROW,Stanmore
10346,028536-08032017,2017-03-08 23:54:32+00:00,2017-03-08,23:54:32,23,RTC,HARROW,Stanmore
10347,033090-19032017,2017-03-19 11:36:07+00:00,2017-03-19,11:36:07,11,No action (not false alarm),HARROW,Stanmore
10348,039773-02042017,2017-04-02 21:20:24+00:00,2017-04-02,21:20:24,21,Lift Release,HARROW,Stanmore
10349,047792-18042017,2017-04-18 10:01:26+00:00,2017-04-18,10:01:26,10,Flooding,HARROW,Stanmore
10350,049784-21042017,2017-04-21 21:18:25+00:00,2017-04-21,21:18:25,21,Effecting entry/exit,HARROW,Stanmore
10351,028487-08032017,2017-03-08 20:39:45+00:00,2017-03-08,20:39:45,20,Hazardous Materials incident,HARROW,Harrow
10352,033287-19032017,2017-03-19 18:18:44+00:00,2017-03-19,18:18:44,18,Flooding,HARROW,Harrow
10353,034078-21032017,2017-03-21 17:13:05+00:00,2017-03-21,17:13:05,17,RTC,HARROW,Harrow
10354,000402-01012017,2017-01-01 19:42:47+00:00,2017-01-01,19:42:47,19,Making Safe (not RTC),HARROW,Harrow
10355,005866-14012017,2017-01-14 18:40:13+00:00,2017-01-14,18:40:13,18,RTC,HARROW,Harrow
10356,017251-10022017,2017-02-10 17:16:30+00:00,2017-02-10,17:16:30,17,Flooding,HARROW,Harrow
10357,047040-16042017,2017-04-16 15:05:59+00:00,2017-04-16,15:05:59,15,RTC,HARROW,Harrow
10358,048999-20042017,2017-04-20 10:59:46+00:00,2017-04-20,10:59:46,10,Effecting entry/exit,HARROW,Harrow
10359,000395-01012017,2017-01-01 19:25:23+00:00,2017-01-01,19:25:23,19,Lift Release,HAVERING,Hornchurch
10360,002542-06012017,2017-01-06 13:15:55+00:00,2017-01-06,13:15:55,13,Effecting entry/exit,HAVERING,Dagenham
10361,002803-07012017,2017-01-07 01:49:40+00:00,2017-01-07,01:49:40,1,Lift Release,HAVERING,Hornchurch
10362,004490-11012017,2017-01-11 08:55:46+00:00,2017-01-11,08:55:46,8,Effecting entry/exit,HAVERING,Dagenham
10363,005425-13012017,2017-01-13 15:54:06+00:00,2017-01-13,15:54:06,15,Effecting entry/exit,HAVERING,Dagenham
